file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,kissat_propagations,kissat_decisions,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf100-0549.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7497,430,569,628,570,13061,29150,17794,1525,49117,49117.0,6717050.0,3.7605849475537863,PASS,False,0.05,UNSAT,18609,957,0.033953,SAT,0.03625,UNSAT
uuf100-055.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.607,430,563,665,564,11736,26353,16379,1565,44907,44907.0,6186830.0,3.8264314928425356,PASS,False,0.04,UNSAT,22807,1473,0.027365,SAT,0.026691,UNSAT
uuf100-0550.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4524,430,477,555,478,10518,23608,14575,1517,40230,40230.0,5666050.0,3.8248716486023957,PASS,False,0.04,UNSAT,9793,445,0.027529,SAT,0.031571,UNSAT
uuf100-0551.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3025,430,453,517,454,9646,21508,13293,1493,36850,36850.0,5087160.0,3.820236367406179,PASS,False,0.02,UNSAT,21147,1261,0.0273,SAT,0.024526,UNSAT
uuf100-0552.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1755,430,408,466,409,8652,19236,11849,1469,33041,33041.0,4438760.0,3.8188858067498845,PASS,False,0.03,UNSAT,14431,730,0.021529,SAT,0.022496,UNSAT
uuf100-0553.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.7336,430,235,280,236,5199,11518,6922,1444,20062,20062.0,2666740.0,3.858819003654549,PASS,False,0.04,UNSAT,11715,596,0.022659,SAT,0.017787,UNSAT
uuf100-0554.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.7962,430,238,279,239,5780,12688,7562,1468,21904,21904.0,3027830.0,3.7896193771626296,PASS,False,0.03,UNSAT,28621,1484,0.01999,SAT,0.023877,UNSAT
uuf100-0555.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7014,430,527,624,528,12982,28671,17281,1461,47955,47955.0,6686600.0,3.6939608688953935,PASS,False,0.04,UNSAT,19640,974,0.027402,SAT,0.037782,UNSAT
uuf100-0556.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.755,430,577,650,578,13001,29079,18035,1479,49455,49455.0,6811230.0,3.8039381586031844,PASS,False,0.03,UNSAT,17218,979,0.026051,SAT,0.034293,UNSAT
uuf100-0557.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9669,430,697,810,698,14603,32435,20323,1482,55337,55337.0,8063500.0,3.7894268301034035,PASS,True,0.05,UNSAT,21959,1188,0.025663,SAT,0.012378,UNSAT
uuf100-0558.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.571,430,535,628,536,11725,26122,16141,1488,44456,44456.0,6342610.0,3.791556503198294,PASS,False,0.04,UNSAT,22024,1127,0.023559,SAT,0.036151,UNSAT
uuf100-0559.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.3145,430,752,852,753,17269,38354,23644,1466,64566,64566.0,9710070.0,3.738838380913776,PASS,True,0.03,UNSAT,23722,1268,0.038048,SAT,0.040154,UNSAT
uuf100-056.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.8853,430,296,332,297,6450,14447,8884,1448,25079,25079.0,3393500.0,3.8882170542635657,PASS,False,0.03,UNSAT,15339,791,0.02137,SAT,0.024323,UNSAT
uuf100-0560.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1465,430,719,807,720,15969,35634,22031,1467,60140,60140.0,8643330.0,3.7660467155113033,PASS,True,0.03,UNSAT,36177,1823,0.034584,SAT,0.032221,UNSAT
uuf100-0561.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.4525,430,130,174,131,3038,6712,3987,1393,12175,12175.0,1585120.0,4.007570770243581,PASS,False,0.04,UNSAT,5407,260,0.010764,SAT,0.011495,UNSAT
uuf100-0562.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8071,430,592,678,593,13383,30055,18674,1547,51143,51143.0,7324500.0,3.8214899499364865,PASS,False,0.03,UNSAT,16637,824,0.033316,SAT,0.034331,UNSAT
uuf100-0563.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2347,430,778,890,779,16793,37332,23404,1422,63516,63516.0,9092440.0,3.7822902399809446,PASS,True,0.04,UNSAT,21689,1120,0.02783,SAT,0.032311,UNSAT
uuf100-0564.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5579,430,520,586,521,11436,25808,15983,1573,43995,43995.0,6098000.0,3.847061909758657,PASS,False,0.03,UNSAT,17902,1016,0.020195,SAT,0.027628,UNSAT
uuf100-0565.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4175,430,500,565,501,10491,23501,14509,1565,40106,40106.0,5479800.0,3.822895815460871,PASS,False,0.04,UNSAT,14491,758,0.026721,SAT,0.022201,UNSAT
uuf100-0566.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.4461,430,865,1010,866,18037,40217,25505,1441,68798,68798.0,10353400.0,3.8142706658535235,PASS,True,0.04,UNSAT,17841,873,0.026395,SAT,0.032945,UNSAT
uuf100-0567.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3502,430,468,540,469,9706,21994,13737,1541,37808,37808.0,5319760.0,3.895322480939625,PASS,False,0.03,UNSAT,13683,705,0.018685,SAT,0.025218,UNSAT
uuf100-0568.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9471,430,312,365,313,6898,15250,9299,1456,26346,26346.0,3543260.0,3.8193679327341257,PASS,False,0.02,UNSAT,20901,1093,0.023948,SAT,0.027534,UNSAT
uuf100-0569.cnf,UUF100.430.1000,UNSAT,UNSAT,True,3.1136,430,1016,1141,1017,23478,52252,32541,1438,88123,88123.0,14128400.0,3.753428741800835,PASS,True,0.03,UNSAT,18936,987,0.037822,SAT,0.034011,UNSAT
uuf100-057.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9471,430,292,335,293,6945,15331,9235,1442,26289,26289.0,3600290.0,3.7853131749460043,PASS,False,0.03,UNSAT,18618,991,0.02628,SAT,0.028113,UNSAT
uuf100-0570.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1121,430,685,785,686,15970,35302,21548,1438,59177,59177.0,8531830.0,3.7055103318722606,PASS,True,0.06,UNSAT,17920,957,0.03231,SAT,0.023707,UNSAT
uuf100-0571.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.473,430,483,565,484,10972,24518,14919,1514,41359,41359.0,5660420.0,3.7695041924899746,PASS,False,0.04,UNSAT,29058,1461,0.024115,SAT,0.024953,UNSAT
uuf100-0572.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2812,430,460,520,461,9338,21204,13251,1492,36440,36440.0,5098270.0,3.902334547012208,PASS,False,0.04,UNSAT,19146,1023,0.018162,SAT,0.028156,UNSAT
uuf100-0573.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2291,430,392,449,393,8923,19952,12101,1486,33822,33822.0,4551240.0,3.790429227838171,PASS,False,0.06,UNSAT,16829,895,0.027813,SAT,0.022302,UNSAT
uuf100-0574.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.469,430,812,948,813,18519,41030,25627,1447,69741,69741.0,10107500.0,3.7659160861817593,PASS,True,0.05,UNSAT,29787,1642,0.042045,SAT,0.033109,UNSAT
uuf100-0575.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6913,430,576,679,577,12785,28066,17258,1542,47698,47698.0,6450300.0,3.7307782557684788,PASS,False,0.05,UNSAT,18909,1026,0.022238,SAT,0.015771,UNSAT
uuf100-0576.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0034,430,338,400,339,7225,16257,10034,1550,28153,28153.0,3894280.0,3.8966089965397925,PASS,False,0.05,UNSAT,9849,477,0.027008,SAT,0.02566,UNSAT
uuf100-0577.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5289,430,478,538,479,11471,25554,15478,1529,43023,43023.0,6030770.0,3.7505884404149596,PASS,False,0.04,UNSAT,18942,937,0.021223,SAT,0.031528,UNSAT
uuf100-0578.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.417,430,782,904,783,18144,40187,24677,1465,67424,67424.0,9846040.0,3.7160493827160495,PASS,True,0.03,UNSAT,20138,1203,0.033625,SAT,0.034733,UNSAT
uuf100-0579.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6769,430,557,629,558,12797,28121,17199,1488,47571,47571.0,6465570.0,3.717355630225834,PASS,False,0.04,UNSAT,20355,985,0.023568,SAT,0.02216,UNSAT
uuf100-058.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.847,430,272,309,273,6085,13568,8222,1440,23458,23458.0,3152170.0,3.855053410024651,PASS,False,0.05,UNSAT,13520,722,0.018625,SAT,0.023101,UNSAT
uuf100-0580.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4064,430,460,536,461,10369,23220,14234,1521,39458,39458.0,5382730.0,3.8053814254026426,PASS,False,0.03,UNSAT,16293,804,0.024776,SAT,0.01657,UNSAT
uuf100-0581.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.329,430,458,545,459,9981,21999,13341,1557,37293,37293.0,5200960.0,3.7363991584009617,PASS,False,0.04,UNSAT,26822,1265,0.027075,SAT,0.03166,UNSAT
uuf100-0582.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3982,430,472,568,473,10443,23257,14289,1484,39583,39583.0,5334520.0,3.7903859044335917,PASS,False,0.04,UNSAT,10267,532,0.019067,SAT,0.028063,UNSAT
uuf100-0583.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6612,430,528,604,529,12333,27530,16849,1494,46498,46498.0,6544680.0,3.770210005675829,PASS,False,0.04,UNSAT,11633,572,0.026086,SAT,0.033382,UNSAT
uuf100-0584.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7011,430,558,619,559,12827,28314,17240,1522,47769,47769.0,6534310.0,3.7240976066110547,PASS,False,0.03,UNSAT,18436,923,0.029799,SAT,0.024511,UNSAT
uuf100-0585.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2854,430,767,893,768,17115,38240,23737,1468,64538,64538.0,9689460.0,3.7708442886356996,PASS,True,0.02,UNSAT,25858,1424,0.035897,SAT,0.044413,UNSAT
uuf100-0586.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2845,430,405,446,406,9543,21288,12857,1479,35990,35990.0,5042510.0,3.7713507282825107,PASS,False,0.04,UNSAT,20448,1044,0.02837,SAT,0.033177,UNSAT
uuf100-0587.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3733,430,478,579,479,10279,22939,14265,1488,39387,39387.0,5446960.0,3.831792975970425,PASS,False,0.04,UNSAT,22474,1215,0.028033,SAT,0.020552,UNSAT
uuf100-0588.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4902,430,517,571,518,10881,24562,15354,1534,42119,42119.0,5785310.0,3.870875838617774,PASS,False,0.05,UNSAT,18537,997,0.025366,SAT,0.021628,UNSAT
uuf100-0589.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5279,430,491,550,492,11566,25621,15544,1487,43202,43202.0,5975510.0,3.7352585163409997,PASS,False,0.04,UNSAT,22989,1155,0.027679,SAT,0.033525,UNSAT
uuf100-059.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5758,430,509,572,510,12136,26652,15987,1592,44708,44708.0,6233350.0,3.683915622940013,PASS,False,0.02,UNSAT,22543,1201,0.030063,SAT,0.0399,UNSAT
uuf100-0590.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.752,430,596,679,597,13247,29334,17960,1547,49578,49578.0,6842900.0,3.742583226390881,PASS,True,0.03,UNSAT,18097,1020,0.032924,SAT,0.031164,UNSAT
uuf100-0591.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6894,430,530,602,531,12807,28229,17030,1508,47364,47364.0,6626300.0,3.698289997657531,PASS,False,0.02,UNSAT,16411,830,0.030057,SAT,0.035606,UNSAT
uuf100-0592.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1278,430,384,438,385,8186,18542,11419,1461,31750,31750.0,4352550.0,3.878573173711214,PASS,False,0.04,UNSAT,15649,804,0.027521,SAT,0.030377,UNSAT
uuf100-0593.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8289,430,612,702,613,13546,30284,18749,1517,51388,51388.0,7077450.0,3.7935922043407646,PASS,True,0.04,UNSAT,18563,971,0.024913,SAT,0.023255,UNSAT
uuf100-0594.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2217,430,739,849,740,16612,36830,22769,1462,62159,62159.0,9278460.0,3.741813147122562,PASS,True,0.03,UNSAT,18226,907,0.025404,SAT,0.025992,UNSAT
uuf100-0595.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7304,430,549,639,550,13140,29083,17644,1511,48844,48844.0,6646900.0,3.717199391171994,PASS,False,0.03,UNSAT,31593,1596,0.03438,SAT,0.044696,UNSAT
uuf100-0596.cnf,UUF100.430.1000,UNSAT,UNSAT,True,3.0881,430,1053,1178,1054,23074,51219,32540,1394,87682,87682.0,13327000.0,3.800034671058334,PASS,True,0.03,UNSAT,18117,986,0.029059,SAT,0.030825,UNSAT
uuf100-0597.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0817,430,696,814,697,15708,34779,21442,1472,58719,58719.0,8478960.0,3.7381588999236057,PASS,True,0.03,UNSAT,31478,1558,0.033011,SAT,0.027946,UNSAT
uuf100-0598.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4689,430,474,538,475,10979,24596,15049,1534,41666,41666.0,5567540.0,3.7950633026687313,PASS,False,0.03,UNSAT,29685,1526,0.027588,SAT,0.03097,UNSAT
uuf100-0599.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5468,430,506,598,507,11450,25753,15889,1520,43763,43763.0,6052890.0,3.8220960698689956,PASS,False,0.03,UNSAT,17664,851,0.028621,SAT,0.02574,UNSAT
uuf100-06.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2735,430,430,486,431,9325,21080,13011,1522,36054,36054.0,4811220.0,3.8663806970509382,PASS,False,0.04,UNSAT,11155,563,0.026131,SAT,0.022056,UNSAT
uuf100-060.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8435,430,587,687,588,13548,30192,18541,1509,50942,50942.0,7189740.0,3.7601121936817243,PASS,False,0.03,UNSAT,19345,1138,0.022928,SAT,0.045858,UNSAT
uuf100-0600.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4843,430,511,584,512,10890,24551,15147,1593,41769,41769.0,5897060.0,3.8355371900826447,PASS,False,0.03,UNSAT,12518,619,0.020964,SAT,0.021728,UNSAT
uuf100-0601.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2622,430,766,849,767,16836,37330,23413,1418,63683,63683.0,9592010.0,3.7825492991209315,PASS,True,0.04,UNSAT,34944,1804,0.038575,SAT,0.035153,UNSAT
uuf100-0602.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1539,430,363,427,364,8491,18774,11359,1487,31981,31981.0,4334790.0,3.7664586032269463,PASS,False,0.03,UNSAT,23546,1306,0.021723,SAT,0.021209,UNSAT
uuf100-0603.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.093,430,351,406,352,8159,18206,11038,1470,31015,31015.0,4230240.0,3.801323691628876,PASS,False,0.02,UNSAT,18676,992,0.023613,SAT,0.021963,UNSAT
uuf100-0604.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8619,430,623,722,624,14228,31401,19198,1487,52928,52928.0,7568710.0,3.7199887545684565,PASS,True,0.04,UNSAT,21821,1202,0.014711,SAT,0.030579,UNSAT
uuf100-0605.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4908,430,494,572,495,11072,24591,14976,1526,41584,41584.0,5832710.0,3.755780346820809,PASS,False,0.03,UNSAT,16539,854,0.031737,SAT,0.036815,UNSAT
uuf100-0606.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2668,430,441,524,442,9354,20813,12871,1502,35731,35731.0,4861850.0,3.8198631601453923,PASS,False,0.04,UNSAT,23490,1218,0.020365,SAT,0.01627,UNSAT
uuf100-0607.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.512,430,543,648,544,11349,25115,15638,1476,43042,43042.0,5887810.0,3.7925808441272357,PASS,False,0.03,UNSAT,15893,807,0.016882,SAT,0.025406,UNSAT
uuf100-0608.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3559,430,429,481,430,10010,22223,13519,1458,37728,37728.0,5077400.0,3.769030969030969,PASS,False,0.03,UNSAT,14557,818,0.03496,SAT,0.027101,UNSAT
uuf100-0609.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1651,430,722,828,723,16108,36107,22403,1461,60983,60983.0,8880070.0,3.7858827911596724,PASS,True,0.03,UNSAT,16508,916,0.033181,SAT,0.026848,UNSAT
uuf100-061.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0726,430,658,764,659,15293,34289,21068,1491,57609,57609.0,8255260.0,3.767017589746943,PASS,True,0.02,UNSAT,30427,1556,0.012021,SAT,0.021585,UNSAT
uuf100-0610.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3123,430,433,496,434,9663,21677,13270,1502,36865,36865.0,4945700.0,3.815067784331988,PASS,False,0.04,UNSAT,21633,1216,0.03102,SAT,0.026307,UNSAT
uuf100-0611.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4846,430,477,549,478,11027,24602,14965,1524,41552,41552.0,5658810.0,3.7682053142287115,PASS,False,0.03,UNSAT,25005,1354,0.028734,SAT,0.025832,UNSAT
uuf100-0612.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.902,430,604,676,605,14243,31718,19381,1537,53380,53380.0,7607010.0,3.747805939759882,PASS,True,0.03,UNSAT,24754,1221,0.036294,SAT,0.025429,UNSAT
uuf100-0613.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9216,430,633,726,634,14127,31390,19372,1519,53139,53139.0,7671980.0,3.7615204926736037,PASS,True,0.03,UNSAT,18395,940,0.029656,SAT,0.027374,UNSAT
uuf100-0614.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2655,430,414,483,415,9553,21216,12991,1502,36208,36208.0,4974020.0,3.7902229666073484,PASS,False,0.02,UNSAT,21190,1191,0.023836,SAT,0.024959,UNSAT
uuf100-0615.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.9527,430,957,1104,958,22416,49223,30634,1416,83322,83322.0,12361400.0,3.7170770877944324,PASS,True,0.03,UNSAT,25225,1343,0.044751,SAT,0.026593,UNSAT
uuf100-0616.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9892,430,657,742,658,14881,32975,20479,1460,56062,56062.0,8125820.0,3.7673543444660975,PASS,True,0.03,UNSAT,21332,1136,0.031347,SAT,0.019029,UNSAT
uuf100-0617.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.8511,430,920,1092,921,21478,47675,29569,1414,80239,80239.0,12040200.0,3.7358692615699787,PASS,True,0.03,UNSAT,28767,1468,0.044536,SAT,0.048448,UNSAT
uuf100-0618.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2697,430,416,482,417,9240,20862,12822,1546,35626,35626.0,4884550.0,3.8556277056277057,PASS,False,0.03,UNSAT,15311,792,0.025354,SAT,0.021525,UNSAT
uuf100-0619.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9379,430,317,356,318,6879,15418,9482,1426,26661,26661.0,3541430.0,3.875708678587004,PASS,False,0.04,UNSAT,9447,482,0.016946,SAT,0.021706,UNSAT
uuf100-062.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5629,430,561,659,562,11576,25963,16158,1540,44347,44347.0,6048950.0,3.8309433310297165,PASS,False,0.03,UNSAT,18806,1048,0.037574,SAT,0.022211,UNSAT
uuf100-0620.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0886,430,368,435,369,7900,17526,10723,1501,30123,30123.0,4120100.0,3.813037974683544,PASS,False,0.03,UNSAT,15356,886,0.012405,SAT,0.026831,UNSAT
uuf100-0621.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4114,430,473,574,474,10502,23326,14460,1517,40053,40053.0,5396930.0,3.813844981908208,PASS,False,0.03,UNSAT,11811,550,0.024743,SAT,0.025299,UNSAT
uuf100-0622.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2765,430,417,492,418,9395,20894,12789,1467,35662,35662.0,4957270.0,3.795848855774348,PASS,False,0.03,UNSAT,11225,555,0.028519,SAT,0.020768,UNSAT
uuf100-0623.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1147,430,696,778,697,15827,35142,21676,1439,59358,59358.0,8697790.0,3.7504264863840273,PASS,True,0.04,UNSAT,20127,1099,0.030196,SAT,0.034036,UNSAT
uuf100-0624.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.8439,430,924,1066,925,21455,47258,29344,1444,79808,79808.0,12335300.0,3.719785597762759,PASS,True,0.05,UNSAT,35714,2406,0.052487,SAT,0.048729,UNSAT
uuf100-0625.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.4957,430,851,970,852,18443,41161,25798,1399,69803,69803.0,10691900.0,3.7847963997180503,PASS,True,0.03,UNSAT,28895,1630,0.032052,SAT,0.031783,UNSAT
uuf100-0626.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6972,430,570,658,571,12509,28267,17555,1570,48074,48074.0,6793130.0,3.8431529298904787,PASS,False,0.03,UNSAT,16328,886,0.028567,SAT,0.029681,UNSAT
uuf100-0627.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.4529,430,827,945,828,18366,40950,25400,1482,69051,69051.0,10505400.0,3.759719046063378,PASS,True,0.04,UNSAT,28585,1456,0.032474,SAT,0.038609,UNSAT
uuf100-0628.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.5064,430,796,887,797,19048,42140,25742,1425,70438,70438.0,10313500.0,3.6979210415791686,PASS,True,0.03,UNSAT,22572,1188,0.042824,SAT,0.044279,UNSAT
uuf100-0629.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2264,430,753,868,754,16798,37314,23257,1451,63330,63330.0,9106780.0,3.7700916775806643,PASS,True,0.03,UNSAT,21065,1312,0.030625,SAT,0.033432,UNSAT
uuf100-063.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1287,430,378,449,379,8139,18233,11246,1462,31321,31321.0,4237410.0,3.8482614571814717,PASS,False,0.03,UNSAT,17570,991,0.018381,SAT,0.022608,UNSAT
uuf100-0630.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.8887,430,295,354,296,6327,14297,8784,1501,24788,24788.0,3294750.0,3.917812549391497,PASS,False,0.04,UNSAT,7732,375,0.016366,SAT,0.015203,UNSAT
uuf100-0631.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0557,430,353,406,354,7561,17085,10570,1484,29520,29520.0,3972300.0,3.9042454701759026,PASS,False,0.05,UNSAT,12697,656,0.021798,SAT,0.011178,UNSAT
uuf100-0632.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8537,430,634,712,635,13842,30762,18856,1515,51825,51825.0,7308930.0,3.7440398786302556,PASS,True,0.03,UNSAT,26067,1444,0.037255,SAT,0.029277,UNSAT
uuf100-0633.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9317,430,606,702,607,14319,31752,19387,1544,53414,53414.0,7656770.0,3.7302884279628468,PASS,True,0.03,UNSAT,12720,675,0.025842,SAT,0.024823,UNSAT
uuf100-0634.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.5331,430,179,200,180,3493,8000,4961,1448,14524,14524.0,1937800.0,4.1580303464071,PASS,False,0.04,UNSAT,9657,502,0.016285,SAT,0.010296,UNSAT
uuf100-0635.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5479,430,494,576,495,11677,25800,15579,1510,43370,43370.0,5971280.0,3.7141389055408065,PASS,False,0.04,UNSAT,17742,999,0.028054,SAT,0.031345,UNSAT
uuf100-0636.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0841,430,381,446,382,7737,17444,10826,1540,30164,30164.0,4131430.0,3.898668734651674,PASS,False,0.03,UNSAT,12422,673,0.020693,SAT,0.023065,UNSAT
uuf100-0637.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2728,430,438,516,439,9280,20611,12707,1546,35379,35379.0,4849660.0,3.8123922413793103,PASS,False,0.03,UNSAT,15644,797,0.020814,SAT,0.030253,UNSAT
uuf100-0638.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8155,430,575,667,576,13486,30099,18453,1500,50771,50771.0,7053180.0,3.7647189678184785,PASS,False,0.04,UNSAT,35553,1797,0.036784,SAT,0.024528,UNSAT
uuf100-0639.cnf,UUF100.430.1000,UNSAT,UNSAT,True,3.0286,430,1009,1129,1010,22910,50332,31339,1471,85148,85148.0,13179300.0,3.7166302924487122,PASS,True,0.03,UNSAT,23125,1105,0.037692,SAT,0.043999,UNSAT
uuf100-064.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5864,430,566,652,567,11384,25701,16211,1567,44248,44248.0,6292300.0,3.8868587491215743,PASS,False,0.03,UNSAT,9099,465,0.015585,SAT,0.021937,UNSAT
uuf100-0640.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4419,430,452,525,453,10649,23465,14101,1510,39454,39454.0,5603970.0,3.7049488214855857,PASS,False,0.05,UNSAT,18793,1033,0.026083,SAT,0.019922,UNSAT
uuf100-0641.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5568,430,533,590,534,11366,25597,15895,1472,43592,43592.0,6066140.0,3.835298257962344,PASS,False,0.05,UNSAT,17220,933,0.027629,SAT,0.030258,UNSAT
uuf100-0642.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.126,430,379,445,380,8378,18714,11405,1453,31908,31908.0,4357130.0,3.8085461924086896,PASS,False,0.03,UNSAT,21383,1109,0.02266,SAT,0.028727,UNSAT
uuf100-0643.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0125,430,686,788,687,15016,33308,20708,1490,56624,56624.0,8346870.0,3.7709110282365477,PASS,True,0.04,UNSAT,35365,1800,0.043283,SAT,0.04427,UNSAT
uuf100-0644.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0444,430,665,760,666,15459,34144,20889,1462,57414,57414.0,8467800.0,3.713953037065787,PASS,True,0.04,UNSAT,28022,1402,0.048252,SAT,0.046305,UNSAT
uuf100-0645.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9822,430,336,406,337,7107,15706,9583,1473,27091,27091.0,3808550.0,3.8118756155902633,PASS,False,0.04,UNSAT,23932,1236,0.021521,SAT,0.021679,UNSAT
uuf100-0646.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6407,430,559,645,560,12201,26972,16676,1498,45964,45964.0,6211260.0,3.7672321940824522,PASS,False,0.03,UNSAT,20372,1051,0.033098,SAT,0.028821,UNSAT
uuf100-0647.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8176,430,595,690,596,13527,30235,18735,1498,51355,51355.0,7062330.0,3.7964811118503734,PASS,True,0.05,UNSAT,16629,856,0.026548,SAT,0.031319,UNSAT
